name,room_type,star_rating,review_score,price,neighbourhood,latitude,longitude,distance_from_center,source,url
"Amsterdam Farm Lodge: 7-persons , green area",Entire home/apt,,4.87,245.0,Amsterdam Noord,52.41859,4.87143,5.6,airbnb,https://www.airbnb.com/rooms/21002581
THE LITTLE LOFT (private apartment in the center),Private room,,4.74,160.0,Amsterdam City Centre,52.36778,4.89942,0.4,airbnb,https://www.airbnb.com/rooms/21009564
Amsterdam Central in 10 min - nearby metro,Private room,,4.43,100.0,Bijlmermeer,52.32539,4.94657,6.1,airbnb,https://www.airbnb.com/rooms/21024509
Cosy double floor apartment in heart of Amsterdam,Entire home/apt,,5.0,286.0,Oud-West,52.36463,4.85722,2.7,airbnb,https://www.airbnb.com/rooms/21089519
Modern family house in Amsterdam,Entire home/apt,,4.82,445.0,Amsterdam Noord,52.39205,4.90537,2.5,airbnb,https://www.airbnb.com/rooms/21093374
Ibiza Houseboatloft Amsterdam,Private room,,4.88,146.0,Amsterdam Noord,52.404243,4.901983,3.8,airbnb,https://www.airbnb.com/rooms/21103093
Big & Bright Modern Apartment with Roof Terrace,Entire home/apt,,5.0,190.0,Oud-West,52.374,4.86199,2.3,airbnb,https://www.airbnb.com/rooms/21133841
Big family house in Amsterdam West,Entire home/apt,,4.88,280.0,Geuzenveld-Slotermeer,52.373363721262486,4.820863393915253,5.1,airbnb,https://www.airbnb.com/rooms/21145986
Clean comfy private studio in De Pijp central,Private room,,4.94,189.0,De Pijp,52.35688,4.89885,1.5,airbnb,https://www.airbnb.com/rooms/21211980
House of the Cat king,Entire home/apt,,4.93,274.0,Amsterdam City Centre,52.37447,4.9046,0.8,airbnb,https://www.airbnb.com/rooms/21236975
"JorDam Bed & Coffee Loft , city center Jordaan.",Private room,,4.9,153.0,Amsterdam City Centre,52.37862,4.88482,1.2,airbnb,https://www.airbnb.com/rooms/21258921
Lovely family house in trendy Amsterdam North,Entire home/apt,,4.83,252.0,Amsterdam Noord,52.41681,4.88411,5.2,airbnb,https://www.airbnb.com/rooms/21261630
Bright and cozy apartment in Oud- West,Entire home/apt,,5.0,225.0,Oud-West,52.36743178255038,4.867283584655748,1.9,airbnb,https://www.airbnb.com/rooms/21298333
Studio Apartment,Entire home/apt,,4.68,150.0,Amsterdam City Centre,52.35917918229277,4.892533297704688,1.2,airbnb,https://www.airbnb.com/rooms/21319098
Lovely Room close to the Vondelpark,Private room,,4.47,183.0,Oud-West,52.36337,4.85637,2.7,airbnb,https://www.airbnb.com/rooms/21324372
Big room,Private room,,4.84,81.0,Oud-West,52.36631,4.85752,2.6,airbnb,https://www.airbnb.com/rooms/21327054
Lovely&private studio  in the citycenter!,Shared room,,4.54,110.0,Amsterdam City Centre,52.36883,4.90895,0.9,airbnb,https://www.airbnb.com/rooms/21330883
Beautiful spacious house in Amsterdam at a canal,Entire home/apt,,4.94,251.0,IJburg,52.3548,5.00126,7.4,airbnb,https://www.airbnb.com/rooms/21331374
"Amsterdam Farm Lodge: quircky, old farmers style",Entire home/apt,,4.82,256.0,Amsterdam Noord,52.41947,4.87136,5.7,airbnb,https://www.airbnb.com/rooms/21353774
Elegant & Stylish apartment centre of Amsterdam,Entire home/apt,,4.89,450.0,Amsterdam City Centre,52.36276,4.91053,1.3,airbnb,https://www.airbnb.com/rooms/21389780
Waterfront apartmnt w roof terrace near Vondelpark,Entire home/apt,,4.91,178.0,Oud Zuid,52.34916,4.8519,3.8,airbnb,https://www.airbnb.com/rooms/21390881
"Apartment, in a cozy houseboat on the Amstel",Private room,,4.79,140.0,Oost,52.34137,4.91695,3.5,airbnb,https://www.airbnb.com/rooms/21405561
"Romantic apartment with sunny garden, city centre",Entire home/apt,,5.0,270.0,Amsterdam City Centre,52.3647413,4.8803424,1.2,airbnb,https://www.airbnb.com/rooms/21432313
Appartement in Amsterdam Zuid,Entire home/apt,,4.57,209.0,Oud Zuid,52.34412,4.86191,3.7,airbnb,https://www.airbnb.com/rooms/21481614
Modern Suite with private bathroom near Vondelpark,Private room,,4.73,110.0,Oud-West,52.35874,4.86016,2.7,airbnb,https://www.airbnb.com/rooms/21486402
Nathalie and Dave's Studio,Private room,,4.59,97.0,Oost,52.35158,4.92036,2.7,airbnb,https://www.airbnb.com/rooms/21511394
Design room in Canal District (historic center),Private room,,4.9,149.0,Amsterdam City Centre,52.381,4.88677,1.3,airbnb,https://www.airbnb.com/rooms/21529245
Great attic loft with canal view in city Center,Private room,,4.6,131.0,Amsterdam City Centre,52.36639,4.90813,1.0,airbnb,https://www.airbnb.com/rooms/21534270
A beautiful 4 bedrooms family house with a garden,Entire home/apt,,5.0,550.0,Amsterdam Noord,52.38535,4.90764,1.9,airbnb,https://www.airbnb.com/rooms/21546628
Comfy apartment east of city centre,Entire home/apt,,4.82,146.0,Oost,52.36395,4.93321,2.7,airbnb,https://www.airbnb.com/rooms/21548674
Garden | RAI | Safe Location | Business Travelers,Entire home/apt,,4.81,314.0,De Pijp,52.35175,4.90276,2.1,airbnb,https://www.airbnb.com/rooms/21555072
Houseboat by int. designer 5min from city centre,Entire home/apt,,4.94,405.0,Amsterdam Noord,52.38217,4.90775,1.6,airbnb,https://www.airbnb.com/rooms/21556688
Bedroom in luxurious apartment near Vondelpark!,Private room,,4.97,81.0,Oud Zuid,52.35091,4.84867,3.8,airbnb,https://www.airbnb.com/rooms/21558114
"Cosy studio appt in Amsterdam, perfect location",Entire home/apt,,5.0,126.0,Amsterdam City Centre,52.3699429,4.9302286,2.4,airbnb,https://www.airbnb.com/rooms/21560819
Private Eco Wooden Studio with bath & garden,Private room,,4.87,112.0,IJburg,52.36005,4.98335,6.1,airbnb,https://www.airbnb.com/rooms/21574619
Charming Oud-West Hideaway | Steps from Vondelpark,Private room,,4.83,125.0,Oud-West,52.36162,4.86544,2.2,airbnb,https://www.airbnb.com/rooms/21633099
Trendy Design Apartment Close to Rai & Downtown,Entire home/apt,,4.77,243.0,De Pijp,52.34406,4.89874,2.9,airbnb,https://www.airbnb.com/rooms/21685892
Unique & Lovely Flat on Charming Vibrant Street,Entire home/apt,,4.89,251.0,Amsterdam City Centre,52.38176,4.88946,1.3,airbnb,https://www.airbnb.com/rooms/21709521
Authentic Groundfloor studio loft apartment East,Private room,,4.85,173.0,Oost,52.35595,4.92526,2.6,airbnb,https://www.airbnb.com/rooms/21718646
lovely apartment Amsterdam West,Entire home/apt,,4.86,252.0,Oud-West,52.37426,4.86032,2.4,airbnb,https://www.airbnb.com/rooms/21746528
Across the Navy Museum,Entire home/apt,,4.71,432.0,Amsterdam City Centre,52.37015,4.91369,1.3,airbnb,https://www.airbnb.com/rooms/21747510
"Bed on board  in Amsterdam, with bikes ; -)",Entire home/apt,,5.0,121.0,Oost,52.3735,4.94446,3.4,airbnb,https://www.airbnb.com/rooms/21752144
Attic Monkeys Lodge,Private room,,4.88,321.0,Amsterdam City Centre,52.37749,4.89104,0.9,airbnb,https://www.airbnb.com/rooms/21783686
Van OldenBnB - just one block from the Jordaan!,Private room,,4.83,219.0,Westerpark,52.37677,4.8756,1.5,airbnb,https://www.airbnb.com/rooms/21790701
Very cool & quaint 3-story home and roof terrace,Entire home/apt,,4.94,540.0,Amsterdam City Centre,52.37236,4.87863,1.2,airbnb,https://www.airbnb.com/rooms/21796247
BOAT apartment 2-4 pers. Free parking en Bikes,Private room,,4.93,130.0,Oost,52.33211,4.90139,4.3,airbnb,https://www.airbnb.com/rooms/21800921
Apartment with terrace in quiet street in Centre!,Entire home/apt,,4.93,259.0,Amsterdam City Centre,52.37273,4.89294,0.3,airbnb,https://www.airbnb.com/rooms/21859606
Room in Amsterdam SE (with private bathroom),Private room,,4.8,99.0,Bijlmermeer,52.32143,4.94541,6.4,airbnb,https://www.airbnb.com/rooms/21897818
''Romantisch en sfeervol ingericht Boudoir'',Private room,,4.91,124.0,Amsterdam City Centre,52.37793,4.88101,1.3,airbnb,https://www.airbnb.com/rooms/21907274
Gorgeous 2BED/2BATH | roof terrace | Amsterdam,Entire home/apt,,4.87,309.0,Oud-West,52.36004,4.85154,3.2,airbnb,https://www.airbnb.com/rooms/21931133
Private suite next Westerpark,Private room,,4.5,116.0,Westerpark,52.38951,4.87912,2.4,airbnb,https://www.airbnb.com/rooms/21931660
4p apartment near all famous hotspots!,Entire home/apt,,4.53,225.0,Oud-West,52.365238189697266,4.87542200088501,1.5,airbnb,https://www.airbnb.com/rooms/21943080
FILMMAKER's Flat * The B&B film project,Private room,,4.9,111.0,Amsterdam City Centre,52.36256,4.90819,1.2,airbnb,https://www.airbnb.com/rooms/21976797
Da Costa Suite,Private room,,4.92,213.0,Oud-West,52.36643,4.87465,1.5,airbnb,https://www.airbnb.com/rooms/21977982
Kamer in Amsterdam,Private room,,4.72,78.0,Bos en Lommer,52.37787,4.85125,3.1,airbnb,https://www.airbnb.com/rooms/21978969
Kamer in Amsterdam  met balkon,Private room,,4.77,82.0,Bos en Lommer,52.37837,4.85157,3.1,airbnb,https://www.airbnb.com/rooms/21979569
"Family house, Centre/East/De Pijp Area.",Entire home/apt,,5.0,198.0,Oost,52.35708,4.90998,1.8,airbnb,https://www.airbnb.com/rooms/21980008
Amsterdam Grand Apartments,Entire home/apt,,4.57,243.0,Oud Zuid,52.35759,4.87369,2.0,airbnb,https://www.airbnb.com/rooms/21980258
Beautiful stay near Vondelpark in city centre,Private room,,4.83,127.0,Oud-West,52.36144,4.86687,2.2,airbnb,https://www.airbnb.com/rooms/22055478
Spacious Apartment 20 meters from Vondelpark,Entire home/apt,,4.84,191.0,Oud Zuid,52.35705,4.86031,2.8,airbnb,https://www.airbnb.com/rooms/22056733
"Beautiful, bright apartment near city center",Entire home/apt,,5.0,365.0,Westerpark,52.38453,4.87098,2.3,airbnb,https://www.airbnb.com/rooms/22062268
Private Studio. Best neighbourhood in Amsterdam,Private room,,4.98,106.0,Oost,52.37229,4.9441,3.3,airbnb,https://www.airbnb.com/rooms/22093658
Comfortable private room in shared apartment,Private room,,4.81,77.0,Bos en Lommer,52.37839,4.85146,3.1,airbnb,https://www.airbnb.com/rooms/22097674
Amsterdam: Room with a view. Studio Black Jack.,Private room,,4.86,152.0,Amsterdam Noord,52.39682,4.9038,3.0,airbnb,https://www.airbnb.com/rooms/22103287
Spacious Amsterdam apartment with garden,Entire home/apt,,4.89,171.0,Bos en Lommer,52.37341,4.84889,3.2,airbnb,https://www.airbnb.com/rooms/22154721
Tranquil penthouse in between the canals,Entire home/apt,,5.0,300.0,Amsterdam City Centre,52.36044,4.8963,1.1,airbnb,https://www.airbnb.com/rooms/22168849
Apartment in Amsterdam with balcony,Entire home/apt,,5.0,196.0,Oost,52.36196083454022,4.943286428085971,3.4,airbnb,https://www.airbnb.com/rooms/22172720
Bed and Bike Jordaan - Luxury for a family!,Entire home/apt,,4.89,131.0,Amsterdam City Centre,52.38169,4.89023,1.3,airbnb,https://www.airbnb.com/rooms/22187951
Big familyhouse: stunning views + sunny garden,Entire home/apt,,5.0,359.0,IJburg,52.35827,5.00004,7.2,airbnb,https://www.airbnb.com/rooms/22198208
Beautiful apartment near center of Amsterdam!!,Entire home/apt,,4.81,298.0,Oud-West,52.36136,4.86775,2.1,airbnb,https://www.airbnb.com/rooms/22262830
80m2 appartement in the center of Amsterdam,Entire home/apt,,4.91,500.0,Amsterdam City Centre,52.37384,4.87826,1.2,airbnb,https://www.airbnb.com/rooms/22264063
Lovely Guesthouse in the suburbs of Amsterdam,Entire home/apt,,4.91,121.0,Bijlmermeer,52.32727,4.94662,5.9,airbnb,https://www.airbnb.com/rooms/22285140
Cozy Baarsjes appartment near Vondelpark,Entire home/apt,,4.8,166.0,Oud-West,52.36117,4.857,2.8,airbnb,https://www.airbnb.com/rooms/22289473
"High-end, tastefully decorated apartment & terrace",Entire home/apt,,5.0,395.0,Oud Zuid,52.34447,4.86642,3.5,airbnb,https://www.airbnb.com/rooms/22300847
Romantic Boathouse inclusive hot tub,Private room,,4.83,228.0,Oost,52.37182,4.94325,3.3,airbnb,https://www.airbnb.com/rooms/22305196
Stylish two-story home overlooking Amstel river,Entire home/apt,,4.78,399.0,Oost,52.34828,4.91217,2.7,airbnb,https://www.airbnb.com/rooms/22312731
Tiny Houseboat on the Amstel River,Private room,,4.81,192.0,Oost,52.35132,4.9113,2.4,airbnb,https://www.airbnb.com/rooms/22332602
Empire suites roof terrace,Private room,,4.87,219.0,Amsterdam City Centre,52.36375,4.89421,0.7,airbnb,https://www.airbnb.com/rooms/22340202
Comfortable & Quiet | Popular Jordaan area!,Private room,,4.93,176.0,Amsterdam City Centre,52.37189,4.87735,1.2,airbnb,https://www.airbnb.com/rooms/22367852
FAMILY HOUSE | UNIQUE EXPERIENCE | AMSTERDAM NORTH,Entire home/apt,,4.78,325.0,Amsterdam Noord,52.39773,4.90573,3.1,airbnb,https://www.airbnb.com/rooms/22405862
Luxury modern in the hip inner east,Entire home/apt,,4.73,201.0,Oost,52.3596,4.92656,2.4,airbnb,https://www.airbnb.com/rooms/22453701
Floating designer house ( houseboat ),Entire home/apt,,5.0,266.0,Oud Zuid,52.34065,4.84884,4.6,airbnb,https://www.airbnb.com/rooms/22457055
"Lovely, trendy apartment in popular ‘de Pijp’ area",Entire home/apt,,4.86,315.0,De Pijp,52.35553,4.89713,1.6,airbnb,https://www.airbnb.com/rooms/22476476
"Luxury apartment Amsterdam, only longterm!",Entire home/apt,,4.57,119.0,Oud Zuid,52.3468,4.87061,3.1,airbnb,https://www.airbnb.com/rooms/22500574
"Spacious LOFT, free PARKING in City Centre",Private room,,4.88,304.0,Amsterdam City Centre,52.36486,4.90883,1.1,airbnb,https://www.airbnb.com/rooms/22508949
"Home w/garden & fireplace, contactless check in",Entire home/apt,,5.0,239.0,Oost,52.35198,4.93675,3.5,airbnb,https://www.airbnb.com/rooms/22524410
2 Br Canal View Former Rembrandt Workshop Apt,Private room,,5.0,450.0,Amsterdam City Centre,52.37506,4.88305,1.0,airbnb,https://www.airbnb.com/rooms/22529423
Private Apartment in City Center on the Canal Side,Entire home/apt,,4.76,189.0,Amsterdam City Centre,52.36739,4.88015,1.1,airbnb,https://www.airbnb.com/rooms/22563427
Private center apartment with rooftop terrace,Entire home/apt,,4.76,250.0,Amsterdam City Centre,52.36926,4.87991,1.0,airbnb,https://www.airbnb.com/rooms/22566099
Spacious Apartment with Private Roof Terrace,Entire home/apt,,4.77,285.0,Oost,52.35697937011719,4.908657073974609,1.7,airbnb,https://www.airbnb.com/rooms/22599617
Private attic room/centrum 10min- (non smoking),Private room,,4.93,74.0,Oost,52.36277,4.92268,2.0,airbnb,https://www.airbnb.com/rooms/22605745
Bright appartment in Amsterdam next to Vondelpark,Entire home/apt,,4.85,170.0,Oud Zuid,52.34965,4.85504,3.6,airbnb,https://www.airbnb.com/rooms/22620752
Panoramic Market Views in the Heart of De Pijp,Entire home/apt,,4.6,282.0,De Pijp,52.35425,4.89097,1.8,airbnb,https://www.airbnb.com/rooms/22634624
Classic houseboat in the city center of Amsterdam,Entire home/apt,,4.76,276.0,Amsterdam City Centre,52.37519,4.91748,1.6,airbnb,https://www.airbnb.com/rooms/22643412
★ Typical Apartment in the Heart of Amsterdam ★,Entire home/apt,,4.94,236.0,Oost,52.35983,4.90791,1.4,airbnb,https://www.airbnb.com/rooms/22649619
Studio voor 2 personen met eigen badkamer 30 m2,Private room,,4.92,127.0,Oost,52.36794,4.93965,3.0,airbnb,https://www.airbnb.com/rooms/22679414
Big and bright/very central/stunning view / 2 prs,Entire home/apt,,4.93,232.0,Amsterdam City Centre,52.37342,4.90756,0.9,airbnb,https://www.airbnb.com/rooms/22714053
Sail through Holland on a traditional Dutch Ship,Entire home/apt,,5.0,733.0,Amsterdam Noord,52.3841,4.90412,1.7,airbnb,https://www.airbnb.com/rooms/22732874
"Stylish Second Storey B&B the Pijp, Amsterdam",Entire home/apt,,4.96,227.0,De Pijp,52.35377,4.90116,1.9,airbnb,https://www.airbnb.com/rooms/22758348
Houseboat Studio Sooki with patio and free bikes,Private room,,4.77,95.0,Oud Zuid,52.34203,4.85033,4.4,airbnb,https://www.airbnb.com/rooms/22781669
Beautiful luxurious CANAL apartment city Amsterdam,Entire home/apt,,4.97,400.0,Oud-West,52.36745,4.8757,1.4,airbnb,https://www.airbnb.com/rooms/22804712
Romantische privékamer op woonboot Amsterdam,Private room,,4.81,82.0,Amsterdam Noord,52.37992,4.9698,5.2,airbnb,https://www.airbnb.com/rooms/22807937
Private Vondel Studio,Private room,,4.62,128.0,Oud Zuid,52.35629,4.85289,3.3,airbnb,https://www.airbnb.com/rooms/22808941
Lush apartment in lovely neighborhood,Entire home/apt,,4.8,144.0,Westerpark,52.38979,4.87498,2.6,airbnb,https://www.airbnb.com/rooms/22809941
Blueprint B&B - Breakfasts & Bikes,Entire home/apt,,4.97,212.0,Amsterdam City Centre,52.36012,4.89513,1.1,airbnb,https://www.airbnb.com/rooms/22819981
Vondelpark appartment with rooftop,Entire home/apt,,5.0,347.0,Oud-West,52.35977,4.86697,2.2,airbnb,https://www.airbnb.com/rooms/22853530
Apartment in the centre of Amsterdam,Entire home/apt,,4.42,159.0,Amsterdam City Centre,52.36882,4.88213,0.9,airbnb,https://www.airbnb.com/rooms/22872252
Spacious family house with big garden,Entire home/apt,,5.0,270.0,Amsterdam Noord,52.41044,4.90729,4.5,airbnb,https://www.airbnb.com/rooms/22883559
"Private room, ensuite bathroom near Rijksmuseum",Private room,,4.7,106.0,Oud Zuid,52.34988,4.87967,2.5,airbnb,https://www.airbnb.com/rooms/22920222
*Lovely Modern and Luxury Apartment Amsterdam*,Entire home/apt,,4.88,234.0,De Pijp,52.35207,4.88953,2.1,airbnb,https://www.airbnb.com/rooms/22929446
Home with garden in Amsterdam | sleeps 4,Entire home/apt,,4.92,300.0,Slotervaart,52.34398,4.80157,7.0,airbnb,https://www.airbnb.com/rooms/22949488
Cozy 1BR apartment in Jordaan.,Entire home/apt,,4.8,257.0,Amsterdam City Centre,52.38047,4.88518,1.3,airbnb,https://www.airbnb.com/rooms/22950203
Charming and comfortable home in Amsterdam,Entire home/apt,,4.4,255.0,Amsterdam Noord,52.39231,4.92461,3.2,airbnb,https://www.airbnb.com/rooms/22966086
@ VeroVitaal: Perfect Comfort; Perfect Location,Private room,,4.73,122.0,Amsterdam City Centre,52.36998,4.88458,0.7,airbnb,https://www.airbnb.com/rooms/22975936
Semi Private floor (50 m2/538ft2) in Amsterdam,Private room,,4.76,86.0,Amsterdam Noord,52.38801,4.95684,4.6,airbnb,https://www.airbnb.com/rooms/23020332
Luxury Amsterdam apartment with XL rooftop terrace,Entire home/apt,,4.95,300.0,Oost,52.3649,4.93741,2.9,airbnb,https://www.airbnb.com/rooms/23054732
Houseboat centre Amsterdam Nieuwe Prinsengracht,Entire home/apt,,5.0,405.0,Amsterdam City Centre,52.36452,4.91023,1.2,airbnb,https://www.airbnb.com/rooms/23059863
Luxury Waterfront Studio,Private room,,4.87,149.0,IJburg,52.34638,5.00685,8.0,airbnb,https://www.airbnb.com/rooms/23082067
Cute Apartment in the heart of De Pijp,Entire home/apt,,4.91,315.0,De Pijp,52.35602,4.88901,1.6,airbnb,https://www.airbnb.com/rooms/23083927
Spacious house Amsterdam Centre with garden,Entire home/apt,,4.38,420.0,Oud-West,52.36357,4.8684,2.0,airbnb,https://www.airbnb.com/rooms/23105158
Modern family home near major A'dam attractions,Entire home/apt,,4.88,406.0,Amsterdam Noord,52.40661,4.89922,4.1,airbnb,https://www.airbnb.com/rooms/23105451
Downtown West BNB near Jordaan and Vondelpark,Private room,,4.94,194.0,Oud-West,52.36483,4.87063,1.8,airbnb,https://www.airbnb.com/rooms/23155869
Pretty studio on a ship in the Heart of Amsterdam,Private room,,4.91,194.0,Amsterdam City Centre,52.37273,4.90743,0.9,airbnb,https://www.airbnb.com/rooms/23177757
"Spacious Family Apartment, 5 min. walk to canals",Entire home/apt,,4.85,338.0,Westerpark,52.38259,4.87833,1.8,airbnb,https://www.airbnb.com/rooms/23261213
Vondelpark cosy and warm appartement,Entire home/apt,,4.9,280.0,Slotervaart,52.3609,4.83942,3.9,airbnb,https://www.airbnb.com/rooms/23272847
Cosy Apartment in a great location,Entire home/apt,,4.72,200.0,Bos en Lommer,52.373941962851006,4.848827897919093,3.2,airbnb,https://www.airbnb.com/rooms/23306061
"City-center, Cozy, Loft Space in Historic Building",Entire home/apt,,4.95,281.0,Amsterdam City Centre,52.37414,4.89404,0.4,airbnb,https://www.airbnb.com/rooms/23312970
Luxury canal studio at street level,Private room,,5.0,200.0,Amsterdam City Centre,52.36866,4.8868,0.6,airbnb,https://www.airbnb.com/rooms/23314984
David's boat Amsterdam,Private room,,4.75,73.0,Amsterdam City Centre,52.37109,4.929013,2.3,airbnb,https://www.airbnb.com/rooms/23332938
